product_id;product_name;discounted_price;actual_price;discount_percentage;rating;rating_count;main_category;sub_category;product_type;savings;price_range;rating_category;review_count;sentiment_mean;pct_positif;pct_negatif;sentiment_label
B07DJ5KYDZ;Lenovo GX20L29764 65W Laptop Adapter/Charger with Power Cord for Select Models of Lenovo (Round pin) (Black);1249;2796;55;4,4;4598;Computers&Accessories;Accessories&Peripherals;LaptopChargers&PowerSupplies;1547;Mid-range 500-2000;Bon;8;0,41055;83,3;0;Positif
B009LJ2BXA;Hp Wired On Ear Headphones With Mic With 3.5 Mm Drivers, In-Built Noise Cancelling, Foldable And Adjustable For Laptop/Pc/Office/Home/ 1 Year Warranty (B4B09Pa);649;999;35;3,5;7222;Computers&Accessories;Accessories&Peripherals;PCHeadsets;350;Mid-range 500-2000;Moyen;8;0,215230769;61,5;15,4;Positif
B09BVCVTBC;Redragon K617 Fizz 60% Wired RGB Gaming Keyboard, 61 Keys Compact Mechanical Keyboard w/White and Grey Color Keycaps, Linear Red Switch, Pro Driver/Software Supported;2649;3499;24;4,5;1271;Computers&Accessories;Accessories&Peripherals;GamingKeyboards;850;Premium 2000-10000;Excellent;8;0,3506;71,4;0;Positif
B07SY4C3TD;HP GT 53 XL Cartridge Ink;596;723;18;4,4;3219;Computers&Accessories;Printers,Inks&Accessories;InkjetInkCartridges;127;Mid-range 500-2000;Bon;8;0,327423077;76,9;7,7;Positif
B094JB13XL;"Noise ColorFit Ultra Smart Watch with 1.75"" HD Display, Aluminium Alloy Body, 60 Sports Modes, Spo2, Lightweight, Stock Market Info, Calls & SMS Reply (Space Blue)";2499;5999;58;4,1;38879;Electronics;WearableTechnology;SmartWatches;3500;Premium 2000-10000;Moyen;8;0,308642857;64,3;0;Positif
B08CRRQK6Z;Zebronics Zeb-JUKEBAR 3900, 80W Multimedia soundbar with subwoofer Supporting Bluetooth, HDMI(ARC), Coaxial Input, AUX, USB & Remote Control (Black);4999;12499;60;4,2;4541;Electronics;HomeAudio;SoundbarSpeakers;7500;Premium 2000-10000;Bon;8;0,295155;85;5;Positif
B08MTLLSL8;boAt Bassheads 102 Wired in Ear Earphones with Mic (Mint Green);399;1290;69;4,2;76042;Electronics;Headphones,Earbuds&Accessories;In-Ear;891;Budget <500;Bon;8;0,50821;90;10;Positif
B08Y57TPDM;Duracell CR2016 3V Lithium Coin Battery, 5 pcs, 2016 Coin Button Cell Battery, DL2016;116;200;42;4,3;485;Electronics;GeneralPurposeBatteries&BatteryChargers;GeneralPurposeBatteries&BatteryChargers;84;Budget <500;Bon;8;0,338322222;66,7;0;Positif
B09CYTJV3N;MI 360° Home Security Wireless Camera 2K Pro with Bluetooth Gateway BLE 4.2 l Dual Band Wi-fi Connection l 3 Million 1296p| Full Color in Low-Light | AI Human Detection, White;4499;5999;25;4,3;44696;Electronics;Cameras&Photography;DomeCameras;1500;Premium 2000-10000;Bon;8;0,21085;53,1;15,6;Positif
B07GLNJC25;ZEBRONICS Zeb-100HB 4 Ports USB Hub for Laptop, PC Computers, Plug & Play, Backward Compatible - Black;330;499;34;3,7;8566;Computers&Accessories;Accessories&Peripherals;USBHubs;169;Budget <500;Moyen;8;0,321875;66,7;8,3;Positif
B08FY4FG5X;Boult Audio Bass Buds Q2 Lightweight Stereo Wired Over Ear Headphones Set with Mic with Deep Bass, Comfortable Ear Cushions, & Long Cord (Black);649;2499;74;3,9;13049;Electronics;Headphones,Earbuds&Accessories;Over-Ear;1850;Mid-range 500-2000;Moyen;8;0,187135135;48,6;18,9;Positif
B07TMCXRFV;ESR Screen Protector Compatible with iPad Pro 11 Inch (2022/2021/2020/2018) and iPad Air 5/4 (2022/2020, 10.9 Inch), Tempered-Glass Film with Alignment Frame, Scratch Resistant, HD Clarity, 2 Pack;1234;1599;23;4,5;16680;Computers&Accessories;Accessories&Peripherals;ScreenProtectors;365;Mid-range 500-2000;Excellent;8;0,349783333;83,3;11,1;Positif
B00LZPQVMK;Parker Vector Standard Chrome Trim Ball Pen (Ink - Black);272;320;15;4;3686;OfficeProducts;OfficePaperProducts;StickBallpointPens;48;Budget <500;Moyen;8;0,197881818;54,5;18,2;Positif
B08X77LM8C;Silicone Rubber Earbuds Tips, Eartips, Earpads, Earplugs, for Replacement in Earphones and Bluetooth Medium Size (10 Pcs Black);99;999;90;3,8;594;Electronics;Headphones,Earbuds&Accessories;Earpads;900;Budget <500;Moyen;8;0,254990909;72,7;18,2;Positif
B01EJ5MM5M;Canon PIXMA MG2577s All-in-One Inkjet Colour Printer with 1 Additional Colour Cartridge;3498;3875;10;3,4;12185;Computers&Accessories;Printers,Inks&Accessories;InkjetPrinters;377;Premium 2000-10000;Faible;8;0,26235;55,6;22,2;Positif
B08J82K4GX;Samsung 24-inch(60.46cm) FHD Monitor, IPS, 75 Hz, Bezel Less Design, AMD FreeSync, Flicker Free, HDMI, D-sub, (LF24T350FHWXXL, Dark Blue Gray);10099;19110;47;4,3;2623;Computers&Accessories;Monitors;Monitors;9011;Luxe >10000;Bon;8;0,156458824;58,8;17,6;Positif
B07Z1Z77ZZ;"AirCase Protective Laptop Bag Sleeve fits Upto 14.1"" Laptop/ MacBook, Wrinkle Free, Padded, Waterproof Light Neoprene case Cover Pouch, for Men & Women, Black- 6 Months Warranty";449;999;55;4,3;9701;Computers&Accessories;Accessories&Peripherals;LaptopSleeves&Slipcases;550;Budget <500;Bon;8;0,380346154;69,2;15,4;Positif
B00DJ5N9VK;Faber-Castell Connector Pen Set - Pack of 25 (Assorted);150;150;0;4,3;15867;Toys&Games;Arts&Crafts;ColouringPens&Markers;0;Budget <500;Bon;8;0,432869231;92,3;0;Positif
B08FGNPQ9X;Zinq UPS for Router, Mini UPS for 12V WiFi Router Broadband Modem with Upto 4 Hours Power Backup, Upto 2Amp, Works with Existing Adapter, Also Works with Set-top Box, Smart Camera, CCTV (Black);1199;2999;60;4,1;10725;Computers&Accessories;NetworkingDevices;Routers;1800;Mid-range 500-2000;Moyen;8;0,176111538;46,2;11,5;Positif
B07NTKGW45;SaleOn™ Portable Storage Organizer Bag for Earphone USB Cable Power Bank Mobile Charger Digital Gadget Hard Disk, Water Resistance Material - Dark Grey;397;899;56;4;3025;Computers&Accessories;Accessories&Peripherals;HardDiskBags;502;Budget <500;Moyen;8;0,189983333;58,3;16,7;Positif
B08J4PL1Z3;RPM Euro Games Laptop/PC Controller Wired for Windows - 7, 8, 8.1, 10 and XP, Ps3(Upgraded with XYAB Buttons);699;1490;53;4;5736;Computers&Accessories;Accessories&Peripherals;Gamepads;791;Mid-range 500-2000;Moyen;8;0,330418182;72,7;9,1;Positif
B07XJWTYM2;realme Buds Wireless in Ear Bluetooth Earphones with mic, 11.2mm Bass Boost Driver, Magnetic Fast Pair, Fast Charging and 12 Hrs Playtime (Yellow);1679;1999;16;4,1;72563;Electronics;Headphones,Earbuds&Accessories;In-Ear;320;Mid-range 500-2000;Moyen;6;0,15565;56,6;15,8;Positif
B09939XJX8;"TVARA LCD Writing Tablet, 8.5"" Inch Colorful Toddler Doodle Board Drawing Tablet, Erasable Reusable Electronic Drawing Pads, Educational and Learning Tool for 3-6 Years Old Boy and Girls Mix Colors";354;1500;76;4;1026;Computers&Accessories;Accessories&Peripherals;GraphicTablets;1146;Budget <500;Moyen;8;0,481555556;100;0;Positif
B09MDCZJXS;Wings Phantom Pro Earphones Gaming Earbuds with LED Battery Indicator, 50ms Low Latency, Bluetooth 5.3, 40 Hours Playtime, MEMs Mic, IPX4 Resist, 12mm Driver, 500mah case, Headphones, (Black TWS);1199;5499;78;3,8;2043;Computers&Accessories;Accessories&Peripherals;Headsets;4300;Mid-range 500-2000;Moyen;8;0,47442;100;0;Positif
B08CTQP51L;Robustrion [Anti-Scratch] & [Smudge Proof] [S Pen Compatible] Premium Tempered Glass Screen Protector for Samsung Tab S6 Lite 10.4 inch SM-P610/615 [Bubble Free];379;1499;75;4,2;4149;Computers&Accessories;Accessories&Peripherals;ScreenProtectors;1120;Budget <500;Bon;8;0,383691667;83,3;16,7;Positif
B0BG62HMDJ;Cablet 2.5 Inch SATA USB 3.0 HDD/SSD Portable External Enclosure for 7mm and 9.5mm, Tool-Free Design, Supports UASP Max 6TB;499;775;36;4,3;74;Computers&Accessories;ExternalDevices&DataStorage;ExternalHardDisks;276;Budget <500;Bon;8;0,620988889;88,9;0;Positif
B08GTYFC37;SanDisk 1TB Extreme Portable SSD 1050MB/s R, 1000MB/s W,Upto 2 Meter Drop Protection with IP55 Water/dust Resistance, HW Encryption, PC,MAC & TypeC Smartphone Compatible, 5Y Warranty, External SSD;10389;32000;68;4,4;41398;Computers&Accessories;ExternalDevices&DataStorage;ExternalSolidStateDrives;21611;Luxe >10000;Bon;8;0,321827273;54,5;9,1;Positif
B08SBH499M;ZEBRONICS Zeb-Warrior II 10 watts 2.0 Multimedia Speaker with RGB Lights, USB Powered, AUX Input, Volume Control Pod for PC, Laptops, Desktop;649;1300;50;4,1;5195;Computers&Accessories;Accessories&Peripherals;PCSpeakers;651;Mid-range 500-2000;Moyen;8;0,261966667;77,8;11,1;Positif
B08FYB5HHK;TP-Link UE300C USB Type-C to RJ45 Gigabit Ethernet Network Adapter/RJ45 LAN Wired Adapter for Ultrabook, Chromebook, Laptop, Desktop, Plug & Play, USB 3.0, Foldable and Portable Design;1199;1999;40;4,5;22420;Computers&Accessories;NetworkingDevices;PowerLANAdapters;800;Mid-range 500-2000;Excellent;8;0,350322727;68,2;0;Positif
B0B5GJRTHB;Wecool Moonwalk M1 ENC True Wireless in Ear Earbuds with Mic, Titanium Drivers for Rich Bass Experience, 40+ Hours Play Time, Type C Fast Charging, Low Latency, BT 5.3, IPX5, Deep Bass (Black);889;1999;56;4,2;2284;Electronics;Headphones,Earbuds&Accessories;In-Ear;1110;Mid-range 500-2000;Bon;8;0,184982759;48,3;10,3;Positif
B09GBBJV72;HP 330 Wireless Black Keyboard and Mouse Set with Numeric Keypad, 2.4GHz Wireless Connection and 1600 DPI, USB Receiver, LED Indicators , Black(2V9E6AA);1409;2199;36;3,9;427;Computers&Accessories;Accessories&Peripherals;Keyboard&MouseSets;790;Mid-range 500-2000;Moyen;8;0,428883333;100;0;Positif
B07P434WJY;RC PRINT GI 790 Ink Refill for Canon G1000, G1010, G1100, G2000, G2002, G2010, G2012, G2100, G3000, G3010, G3012, G3100, G4000, G4010;549;1999;73;4,3;1367;Computers&Accessories;Printers,Inks&Accessories;InkjetInkRefills&Kits;1450;Mid-range 500-2000;Bon;8;0,607522222;88,9;0;Positif
B07T9FV9YP;Redgear Cloak Wired RGB Wired Over Ear Gaming Headphones with Mic for PC;749;1799;58;4;13199;Computers&Accessories;Accessories&Peripherals;Headsets;1050;Mid-range 500-2000;Moyen;8;0,184869231;57,7;3,8;Positif
B08WKFSN84;Wayona Type C To Type C 65W/3.25A Nylon Braided Fast Charging Cable Compatible For Laptop, Macbook, Samsung Galaxy M33 M53 M51 S20 Ultra, A71, A53, A51, Ipad Pro 2018 (1M, Grey);379;1099;66;4,3;2806;Computers&Accessories;Accessories&Peripherals;USBCables;720;Budget <500;Bon;8;0,513246154;92,3;7,7;Positif
B09TBCVJS3;Amazfit GTS2 Mini (New Version) Smart Watch with Always-on AMOLED Display, Alexa Built-in, SpO2, 14 Days' Battery Life, 68 Sports Modes, GPS, HR, Sleep & Stress Monitoring (Meteor Black);5998;7999;25;4,2;30355;Electronics;WearableTechnology;SmartWatches;2001;Premium 2000-10000;Bon;5;0,139911905;50;9,5;Positif
B08TR61BVK;Tabelito® Polyester Foam, Nylon Hybrid laptopss Bag Sleeve Case Cover Pouch for laptopss Apple/Dell/Lenovo/ Asus/ Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/Ideapad/Surfacepro (15.6 inches /39.6cm, Blue) laptopsss;299;1499;80;4,2;2868;Computers&Accessories;Accessories&Peripherals;LaptopSleeves&Slipcases;1200;Budget <500;Bon;8;0,266327273;63,6;9,1;Positif
B0B2CPVXHX;Robustrion Anti-Scratch & Smudge Proof Tempered Glass Screen Protector for Xiaomi Mi Pad 5 11 inch;379;1499;75;4,1;670;Computers&Accessories;Accessories&Peripherals;ScreenProtectors;1120;Budget <500;Moyen;8;0,333611111;66,7;22,2;Positif
B08XNL93PL;Portronics Ruffpad 15 Re-Writable LCD Screen 38.1cm (15-inch) Writing Pad for Drawing, Playing, Handwriting Gifts for Kids & Adults (Grey);1399;2999;53;4,3;3530;OfficeProducts;OfficePaperProducts;Notebooks,WritingPads&Diaries;1600;Mid-range 500-2000;Bon;8;0,384746667;100;0;Positif
B088GXTJM3;DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Portrait, Softbox, Studio Lighting & More Ideal for Outdoor & Indoor Shoots;699;1299;46;4,3;6183;Electronics;Cameras&Photography;BackgroundSupports;600;Mid-range 500-2000;Bon;8;0,440909091;81,8;0;Positif
B099S26HWG;Classmate Pulse 1 Subject Notebook - 240mm x 180mm , Soft Cover, 180 Pages, Single Line, Pack of 4;300;300;0;4,2;419;OfficeProducts;OfficePaperProducts;CompositionNotebooks;0;Budget <500;Bon;8;0,5239625;87,5;0;Positif
B08461VC1Z;Scarters Mouse Pad, Desk Mat Extended for Work from Home/Office/Gaming | Vegan PU Leather | Anti-Skid, Anti-Slip, Reversible Splash-Proof – Deskspread ~ Navy Blue & Yellow;999;1995;50;4,5;7317;Computers&Accessories;Accessories&Peripherals;MousePads;996;Mid-range 500-2000;Excellent;8;0,416123077;100;0;Positif
B00K32PEW4;Casio MJ-120D 150 Steps Check and Correct Desktop Calculator with Tax Keys, Black;535;535;0;4,4;4426;OfficeProducts;OfficeElectronics;Financial&Business;0;Mid-range 500-2000;Bon;8;0,340933333;77,8;11,1;Positif
B07LFWP97N;Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 14.1 Inch Laptop for Men & Women, Padded Laptop Compartment, Premium Zipper Closure, Water Repellent Nylon Fabric, Grey;269;1099;76;4,1;1092;Computers&Accessories;Accessories&Peripherals;LaptopSleeves&Slipcases;830;Budget <500;Moyen;8;0,568736364;100;0;Positif
B0746N6WML;Parker Vector Camouflage Gift Set - Roller Ball Pen & Parker Logo Keychain (Black Body, Blue Ink), 2 Piece Set;341;450;24;4,3;2493;OfficeProducts;OfficePaperProducts;StickBallpointPens;109;Budget <500;Bon;8;0,5662625;100;0;Positif
B07W9KYT62;TP-Link AC1200 Archer A6 Smart WiFi, 5GHz Gigabit Dual Band MU-MIMO Wireless Internet Router, Long Range Coverage by 4 Antennas, Qualcomm Chipset;2499;3999;38;4,4;12679;Computers&Accessories;NetworkingDevices;Routers;1500;Premium 2000-10000;Bon;8;0,204034211;57,9;2,6;Positif
B08D9MNH4B;HP Deskjet 2723 AIO Printer, Copy, Scan, WiFi, Bluetooth, USB, Simple Setup Smart App, Ideal for Home.;5899;7005;16;3,6;4199;Computers&Accessories;Printers,Inks&Accessories;Printers;1106;Premium 2000-10000;Moyen;8;0,22540625;68,8;6,2;Positif
B09MKG4ZCM;Xiaomi Mi 4A Dual_Band Ethernet 1200Mbps Speed Router| 2.4GHz & 5GHz Frequency|128MB RAM | DualCore 4 Thread CPU|4 Omni Directional Antenna|Mi Wi-Fi app-Parental Control & Anti Hacking|Repeater, White;1565;2999;48;4;11113;Computers&Accessories;NetworkingDevices;Routers;1434;Mid-range 500-2000;Moyen;8;0,4160875;75;12,5;Positif
B07RZZ1QSW;SLOVIC® Tripod Mount Adapter| Tripod Mobile Holder|Tripod Phone Mount(Made in India)| Smartphone Clip Clipper 360 Degree for Taking Magic Video Shots & Pictures.;326;799;59;4,4;10773;Electronics;Cameras&Photography;Tabletop&TravelTripods;473;Budget <500;Bon;8;0,3858;81,8;0;Positif
B07222HQKP;"Orico 2.5""(6.3cm) USB 3.0 HDD Enclosure Case Cover for SATA SSD HDD | SATA SSD HDD Enclosure High Speed USB 3.0 | Tool Free Installation | Black";657;999;34;4,3;13944;Computers&Accessories;ExternalDevices&DataStorage;ExternalHardDisks;342;Mid-range 500-2000;Bon;8;0,469507692;100;0;Positif
B00NFD0ETQ;Logitech G402 Hyperion Fury USB Wired Gaming Mouse, 4,000 DPI, Lightweight, 8 Programmable Buttons, Compatible for PC/Mac - Black;1995;2895;31;4,6;10760;Computers&Accessories;Accessories&Peripherals;GamingMice;900;Mid-range 500-2000;Excellent;8;0,100593103;48,3;13,8;Positif
B075DB1F13;Panasonic Eneloop BQ-CC55N Advanced, Smart and Quick Charger for AA & AAA Rechargeable Batteries, White;1500;1500;0;4,4;25996;Electronics;GeneralPurposeBatteries&BatteryChargers;GeneralPurposeBatteries&BatteryChargers;0;Mid-range 500-2000;Bon;8;0,392454545;90,9;0;Positif
B0148NPH9I;Logitech K380 Wireless Multi-Device Keyboard for Windows, Apple iOS, Apple TV Android or Chrome, Bluetooth, Compact Space-Saving Design, PC/Mac/Laptop/Smartphone/Tablet (Dark Grey);2640;3195;17;4,5;16146;Computers&Accessories;Accessories&Peripherals;Keyboards;555;Premium 2000-10000;Excellent;8;0,201475;56,2;18,8;Positif
B01JOFKL0A;Canon PIXMA E477 All-in-One Wireless Ink Efficient Colour Printer (White/Blue);5299;6355;17;3,9;8280;Computers&Accessories;Printers,Inks&Accessories;Printers;1056;Premium 2000-10000;Moyen;8;0,30061;90;0;Positif
B079S811J3;Redgear Cosmo 7,1 Usb Gaming Wired Over Ear Headphones With Mic With Virtual Surround Sound,50Mm Driver, Rgb Leds & Remote Control(Black);1990;2999;34;4,3;14237;Computers&Accessories;Accessories&Peripherals;Headsets;1009;Mid-range 500-2000;Bon;8;0,26334;75;5;Positif
B0083T231O;Belkin Essential Series 4-Socket Surge Protector Universal Socket with 5ft Heavy Duty Cable (Grey);1289;1499;14;4,5;20668;Electronics;PowerAccessories;SurgeProtectors;210;Mid-range 500-2000;Excellent;8;0,586122222;77,8;0;Positif
B086PXQ2R4;Classmate Long Book - Unruled, 160 Pages, 314 mm x 194 mm - Pack Of 3;165;165;0;4,5;1674;OfficeProducts;OfficePaperProducts;CompositionNotebooks;0;Budget <500;Excellent;8;0,268833333;60;13,3;Positif
B07L1N3TJX;Artis AR-45W-MG2 45 Watts MG2 Laptop Adapter/Charger Compatible with MB Air 13” & MB Air 11” (14.5 V, 3.1 A) Connector: MG2 (T Tip Connector);1699;3499;51;3,6;7689;Computers&Accessories;Accessories&Peripherals;LaptopChargers&PowerSupplies;1800;Mid-range 500-2000;Moyen;8;0,20519;65;0;Positif
B07YFWVRCM;Imou 360° 1080P Full HD Security Camera, Human Detection, Motion Tracking, 2-Way Audio, Night Vision, Dome Camera with WiFi & Ethernet Connection, Alexa Google Assistant, Up to 256GB SD Card Support;2299;7500;69;4,1;5554;Electronics;Cameras&Photography;DomeCameras;5201;Premium 2000-10000;Moyen;8;0,262363636;63,6;9,1;Positif
B08TDJ5BVF;E-COSMOS 5V 1.2W Portable Flexible USB LED Light (Colours May Vary, Small, EC-POF1);39;39;0;3,8;3344;Computers&Accessories;Accessories&Peripherals;Lamps;0;Budget <500;Moyen;8;0,274077778;77,8;0;Positif
B09XXZXQC1;Xiaomi Pad 5| Qualcomm Snapdragon 860| 120Hz Refresh Rate| 6GB, 128GB| 2.5K+ Display (10.95-inch/27.81cm)|1 Billion Colours| Dolby Vision Atmos| Quad Speakers| Wi-Fi| Gray;26999;37999;29;4,6;2886;Computers&Accessories;Tablets;Tablets;11000;Luxe >10000;Excellent;4;0,179414815;57,4;0;Positif
B083T5G5PM;Sennheiser CX 80S in-Ear Wired Headphones with in-line One-Button Smart Remote with Microphone Black;1490;1990;25;4,1;98250;Electronics;Headphones,Earbuds&Accessories;In-Ear;500;Mid-range 500-2000;Moyen;2;0,170521569;56,9;13,7;Positif
B0BHVPTM2C;HB Plus Folding Height Adjustable Aluminum Foldable Portable Adjustment Desktop Laptop Holder Riser Stand;398;1949;80;4;75;Computers&Accessories;Accessories&Peripherals;Lapdesks;1551;Budget <500;Moyen;8;0,327518182;72,7;0;Positif
B01NBX5RSB;HP 65W AC Laptops Charger Adapter 4.5mm for HP Pavilion Black (Without Power Cable);770;1547;50;4,3;2585;Computers&Accessories;Accessories&Peripherals;LaptopChargers&PowerSupplies;777;Mid-range 500-2000;Bon;8;0,4143875;87,5;0;Positif
B08MWJTST6;Tukzer Fully Foldable Tabletop Desktop Tablet Mobile Stand Holder - Angle & Height Adjustable for Desk, Cradle, Dock, Compatible with Smartphones & Tablets (White);279;1299;79;4;5072;Electronics;Mobiles&Accessories;Stands;1020;Budget <500;Moyen;8;0,137389474;47,4;31,6;Positif
B07R99NBVB;Gizga Essentials Cable Organiser, Cord Management System for PC, TV, Home Theater, Speaker & Cables, Reusable Cable Organizer for Desk, WFH Accessories, Organizer Tape Roll, Reusable Cable Ties Strap;249;599;58;4,5;5985;HomeImprovement;Electrical;CordManagement;350;Budget <500;Excellent;8;0,265213636;68,2;13,6;Positif
B00LY12TH6;Camel Oil Pastel with Reusable Plastic Box - 50 Shades;230;230;0;4,5;9427;Home&Kitchen;CraftMaterials;PaintingMaterials;0;Budget <500;Excellent;8;0,467238462;100;0;Positif
B08497Z1MQ;HP M270 Backlit USB Wired Gaming Mouse with 6 Buttons, 4-Speed Customizable 2400 DPI, Ergonomic Design, Breathing LED Lighting, Metal Scroll Wheel, Lightweighted / 3 Years Warranty (7ZZ87AA), Black;599;700;14;4,3;2301;Computers&Accessories;Accessories&Peripherals;GamingMice;101;Mid-range 500-2000;Bon;8;0,368977778;77,8;11,1;Positif
B07KNM95JK;Foxin FTC 12A / Q2612A Black Laser Toner Cartridge Compatible with Laserjet 1020,M1005,1018,1010,1012,1015,1020 Plus,1022,3015,3020,3030,3050, 3050Z, 3052,3055 (Black);598;1150;48;4,1;2535;Computers&Accessories;Printers,Inks&Accessories;TonerCartridges;552;Mid-range 500-2000;Moyen;8;0,501855556;77,8;0;Positif
B09Q3M3WLJ;Robustrion [Anti-Scratch] & [Smudge Proof] [Bubble Free] Premium Tempered Glass Screen Protector Guard for Samsung Galaxy Tab A8 10.5 inch [SM-X200/X205/X207] 2022;399;1499;73;4;691;Computers&Accessories;Accessories&Peripherals;ScreenProtectors;1100;Budget <500;Moyen;8;0,45638;90;0;Positif
B09B9SPC7F;PC SQUARE Laptop Tabletop Stand/ Computer Tablet Stand 6 Angles Adjustable Aluminum Ergonomic Foldable Portable Desktop Holder Compatible with MacBook, HP, Dell, Lenovo & All Other Notebook (Silver);499;1299;62;4,1;2740;Computers&Accessories;Accessories&Peripherals;Lapdesks;800;Budget <500;Moyen;8;0,298955556;88,9;11,1;Positif
B099SD8PRP;Lenovo 130 Wireless Compact Mouse, 1K DPI Optical sensor, 2.4GHz Wireless NanoUSB, 10m range, 3button(left,right,scroll) upto 3M left/right clicks, 10 month battery, Ambidextrous, Ergonomic GY51C12380;579;1090;47;4,4;3482;Computers&Accessories;Accessories&Peripherals;Mice;511;Mid-range 500-2000;Bon;8;0,463030769;84,6;0;Positif
B00S2SEV7K;Pilot Frixion Clicker Roller Pen (Blue), (9000019529);90;100;10;4,1;6199;OfficeProducts;OfficePaperProducts;LiquidInkRollerballPens;10;Budget <500;Moyen;8;0,289066667;76,2;9,5;Positif
B08WKCTFF3;ZEBRONICS Aluminium Alloy Laptop Stand, Compatible with 9-15.6 inch Laptops, 7 Angles Adjustable, Anti Slip Silicon Rubber Pads, Foldable, Velvet Pouch Inside, Zeb-NS2000 (Dark Grey);899;1999;55;4,4;1667;Computers&Accessories;Accessories&Peripherals;Lapdesks;1100;Mid-range 500-2000;Bon;8;0,470222222;88,9;0;Positif
